   12490    19871130       110.75000      -0.086939
   12490    19871231       115.50000       0.042889
   12490    19880129       112.37500      -0.027056
   12490    19880229       117.50000       0.055395
   12490    19880331       107.62500      -0.084043
   12490    19880429       113.37500       0.053426
   12490    19880531       112.50000       0.001985
   12490    19880630       127.37500       0.132222
   12490    19880729       125.75000      -0.012758
   12490    19880831       111.50000      -0.104573
   12490    19880930       115.37500       0.034753
   12490    19881031       122.62500       0.062839
   12490    19881130       118.50000      -0.024669
   12490    19881230       121.87500       0.028481
   12490    19890131       130.62500       0.071795
   12490    19890228       121.50000      -0.061435
   12490    19890331       109.12500      -0.101852
   12490    19890428       114.00000       0.044674
   12490    19890531       109.62500      -0.027763
   12490    19890630       111.87500       0.020525
   12490    19890731       115.00000       0.027933
   12490    19890831       117.12500       0.029000
   12490    19890929       109.25000      -0.067236
   12490    19891031       100.25000      -0.082380
   12490    19891130        97.62500      -0.014115
   12490    19891229        94.12500      -0.035851
   12490    19900131        98.62500       0.047809
   12490    19900228       103.87500       0.065501
   12490    19900330       106.12500       0.021661
   12490    19900430       109.00000       0.027091
   12490    19900531       120.00000       0.112018
   12490    19900629       117.50000      -0.020833
   12490    19900731       111.50000      -0.051064
   12490    19900831       101.87500      -0.075471
   12490    19900928       106.37500       0.044172
   12490    19901031       105.37500      -0.009401
   12490    19901130       113.62500       0.089775
   12490    19901231       113.00000      -0.005501
   12490    19910131       126.75000       0.121681
   12490    19910228       128.75000       0.025325
   12490    19910328       113.87500      -0.115534
   12490    19910430       103.00000      -0.095499
   12490    19910531       106.12500       0.042087
   12490    19910628        97.12500      -0.084806
   12490    19910731       101.25000       0.042471
   12490    19910830        96.87500      -0.031259
   12490    19910930       103.62500       0.069677
   12490    19911031        98.25000      -0.051870
   12490    19911129        92.50000      -0.046209
   12490    19911231        89.00000      -0.037838
   12490    19920131        90.00000       0.011236
   12490    19920228        86.87500      -0.021278
   12490    19920331        83.50000      -0.038849
   12490    19920430        90.75000       0.086826
   12490    19920529        90.75000       0.013333
   12490    19920630        97.87500       0.078512
   12490    19920731        94.75000      -0.031928
   12490    19920831        86.62500      -0.072982
   12490    19920930        80.75000      -0.067821
   12490    19921030        66.87500      -0.171827
   12490    19921130        68.25000       0.038654
   12490    19921231        50.37500      -0.261905
   12490    19930129        51.50000       0.022333
   12490    19930226        54.37500       0.066311
   12490    19930331        50.87500      -0.064368
   12490    19930430        48.62500      -0.044226
   12490    19930528        52.75000       0.095938
   12490    19930630        49.37500      -0.063981
   12490    19930730        44.50000      -0.098734
   12490    19930831        45.75000       0.033708
   12490    19930930        42.00000      -0.081967
   12490    19931029        46.00000       0.095238
   12490    19931130        53.87500       0.176630
   12490    19931231        56.50000       0.048724
